device_record_id,device_id,customer_id,device_type,os_family,device_trust_status,first_seen_timestamp,last_seen_timestamp,device_fingerprint_token
DEVR00021207,DEV00021207,CUS0010407,MOBILE,EMBEDDED,TRUSTED,2025-12-18 10:33:11,2026-01-03 17:31:16,TOK-D-0000021207
DEVR00021221,DEV00021221,CUS0017455,DESKTOP,MACOS,OBSERVED,2025-08-02 22:44:47,2026-05-03 07:06:17,TOK-D-0000021221
DEVR00021240,DEV00021240,CUS0015828,MOBILE,MACOS,TRUSTED,2024-12-09 20:09:55,2025-04-22 17:07:52,TOK-D-0000021240
DEVR00021277,DEV00021277,CUS0010513,MOBILE,EMBEDDED,OBSERVED,2025-02-28 10:57:56,2025-04-11 11:57:36,TOK-D-0000021277
DEVR00021390,DEV00021390,CUS0009536,DESKTOP,MACOS,TRUSTED,2024-01-09 22:41:11,2024-05-23 04:50:28,TOK-D-0000021390
DEVR00021584,DEV00021584,CUS0014982,MOBILE,LINUX,TRUSTED,2024-11-17 06:26:46,2025-07-30 14:32:23,TOK-D-0000021584
DEVR00021612,DEV00021612,CUS0003451,MOBILE,ANDROID,TRUSTED,2025-01-07 05:46:55,2025-03-03 01:43:16,TOK-D-0000021612
DEVR00021614,DEV00021614,CUS0002272,MOBILE,WINDOWS,OBSERVED,2025-05-19 01:16:52,2025-12-24 00:14:33,TOK-D-0000021614
DEVR00021671,DEV00021671,CUS0010746,MOBILE,WINDOWS,TRUSTED,2025-03-10 02:23:52,2025-08-09 14:04:54,TOK-D-0000021671
DEVR00021702,DEV00021702,CUS0011663,MOBILE,MACOS,TRUSTED,2026-04-15 18:58:22,2026-06-30 23:59:59,TOK-D-0000021702
DEVR00021827,DEV00021827,CUS0009147,TABLET,EMBEDDED,TRUSTED,2024-11-16 16:45:37,2025-06-17 20:49:41,TOK-D-0000021827
DEVR00021829,DEV00021829,CUS0003035,MOBILE,MACOS,TRUSTED,2026-03-17 06:46:13,2026-06-30 23:59:59,TOK-D-0000021829
DEVR00021861,DEV00021861,CUS0004482,MOBILE,IOS,TRUSTED,2025-02-18 03:38:51,2025-09-12 16:24:08,TOK-D-0000021861
DEVR00021867,DEV00021867,CUS0013102,MOBILE,MACOS,TRUSTED,2026-02-16 04:01:14,2026-06-30 23:59:59,TOK-D-0000021867
DEVR00021871,DEV00021871,CUS0000329,MOBILE,WINDOWS,TRUSTED,2026-04-14 13:07:08,2026-06-30 23:59:59,TOK-D-0000021871
DEVR00021917,DEV00021917,CUS0012126,MOBILE,ANDROID,TRUSTED,2026-03-14 22:52:08,2026-04-02 18:02:58,TOK-D-0000021917
DEVR00022020,DEV00022020,CUS0007159,DESKTOP,ANDROID,TRUSTED,2024-11-06 10:19:02,2025-04-08 04:13:22,TOK-D-0000022020
DEVR00022038,DEV00022038,CUS0017626,DESKTOP,ANDROID,OBSERVED,2025-04-18 18:09:13,2026-01-14 04:54:50,TOK-D-0000022038
DEVR00022040,DEV00022040,CUS0016717,MOBILE,IOS,TRUSTED,2025-02-27 14:43:31,2025-04-17 12:41:43,TOK-D-0000022040
DEVR00022058,DEV00022058,CUS0003301,MOBILE,ANDROID,TRUSTED,2025-03-13 03:27:12,2025-10-01 03:54:22,TOK-D-0000022058
DEVR00022059,DEV00022059,CUS0008064,TABLET,LINUX,TRUSTED,2026-05-23 13:49:33,2026-06-30 23:59:59,TOK-D-0000022059
DEVR00022080,DEV00022080,CUS0006313,MOBILE,IOS,TRUSTED,2025-04-05 14:43:29,2025-11-01 02:44:46,TOK-D-0000022080
DEVR00022094,DEV00022094,CUS0009439,DESKTOP,IOS,TRUSTED,2026-01-19 12:52:13,2026-06-30 23:59:59,TOK-D-0000022094
DEVR00022149,DEV00022149,CUS0006253,MOBILE,IOS,TRUSTED,2025-05-23 20:51:33,2026-02-23 10:22:40,TOK-D-0000022149
DEVR00022174,DEV00022174,CUS0013443,DESKTOP,IOS,TRUSTED,2026-01-29 13:10:08,2026-02-10 16:21:43,TOK-D-0000022174
DEVR00022211,DEV00022211,CUS0006666,TABLET,LINUX,TRUSTED,2025-06-09 08:16:37,2026-01-16 12:49:18,TOK-D-0000022211
DEVR00022216,DEV00022216,CUS0016426,MOBILE,IOS,TRUSTED,2026-01-16 00:49:33,2026-06-04 02:48:57,TOK-D-0000022216
DEVR00022235,DEV00022235,CUS0007489,TABLET,IOS,TRUSTED,2024-04-03 16:12:04,2024-05-02 12:03:41,TOK-D-0000022235
DEVR00022268,DEV00022268,CUS0012443,MOBILE,EMBEDDED,TRUSTED,2025-09-15 22:41:10,2026-01-22 09:57:16,TOK-D-0000022268
DEVR00022361,DEV00022361,CUS0014104,TABLET,LINUX,TRUSTED,2025-01-08 20:25:40,2025-05-22 07:32:24,TOK-D-0000022361
DEVR00022380,DEV00022380,CUS0004290,MOBILE,MACOS,TRUSTED,2025-12-02 12:56:16,2026-03-24 21:55:15,TOK-D-0000022380
DEVR00022384,DEV00022384,CUS0013791,MOBILE,MACOS,TRUSTED,2024-11-20 13:42:07,2025-09-07 02:13:09,TOK-D-0000022384
DEVR00022430,DEV00022430,CUS0002652,DESKTOP,EMBEDDED,TRUSTED,2026-03-19 10:19:39,2026-06-23 02:50:03,TOK-D-0000022430
DEVR00022437,DEV00022437,CUS0005472,MOBILE,ANDROID,TRUSTED,2024-07-21 08:31:21,2024-08-24 09:57:24,TOK-D-0000022437
DEVR00022456,DEV00022456,CUS0012282,MOBILE,EMBEDDED,TRUSTED,2025-12-21 00:15:38,2026-03-06 08:08:51,TOK-D-0000022456
DEVR00022471,DEV00022471,CUS0015639,DESKTOP,LINUX,TRUSTED,2024-10-14 06:31:00,2024-11-02 04:17:43,TOK-D-0000022471
DEVR00022511,DEV00022511,CUS0014371,MOBILE,IOS,TRUSTED,2024-10-07 17:33:19,2025-04-26 04:09:54,TOK-D-0000022511
DEVR00022539,DEV00022539,CUS0003174,MOBILE,EMBEDDED,TRUSTED,2026-03-08 07:04:31,2026-06-13 09:17:01,TOK-D-0000022539
DEVR00022631,DEV00022631,CUS0007342,MOBILE,MACOS,TRUSTED,2026-06-17 16:18:06,2026-06-30 23:59:59,TOK-D-0000022631
DEVR00022634,DEV00022634,CUS0004491,TABLET,LINUX,TRUSTED,2025-08-07 05:36:11,2025-09-19 16:46:41,TOK-D-0000022634
DEVR00022692,DEV00022692,CUS0016782,DESKTOP,LINUX,TRUSTED,2024-03-27 10:33:02,2024-04-15 05:37:07,TOK-D-0000022692
DEVR00022696,DEV00022696,CUS0009444,MOBILE,ANDROID,TRUSTED,2026-01-01 16:58:58,2026-06-16 11:11:10,TOK-D-0000022696
DEVR00022699,DEV00022699,CUS0016286,MOBILE,IOS,TRUSTED,2024-03-17 02:01:21,2024-04-16 08:29:06,TOK-D-0000022699
DEVR00022702,DEV00022702,CUS0009963,MOBILE,MACOS,TRUSTED,2024-02-04 07:09:15,2024-02-19 22:02:12,TOK-D-0000022702
DEVR00022713,DEV00022713,CUS0012789,MOBILE,IOS,TRUSTED,2024-04-07 09:53:06,2024-08-07 12:54:48,TOK-D-0000022713
DEVR00022714,DEV00022714,CUS0016435,MOBILE,WINDOWS,TRUSTED,2024-09-27 02:17:31,2025-05-09 12:28:54,TOK-D-0000022714
DEVR00022750,DEV00022750,CUS0011541,MOBILE,EMBEDDED,UNTRUSTED,2025-03-05 15:25:17,2025-12-24 02:33:26,TOK-D-0000022750
DEVR00022760,DEV00022760,CUS0000788,MOBILE,LINUX,TRUSTED,2025-07-30 21:41:20,2025-11-09 20:01:07,TOK-D-0000022760
DEVR00022761,DEV00022761,CUS0013403,MOBILE,IOS,TRUSTED,2025-02-16 10:55:44,2025-12-04 06:14:15,TOK-D-0000022761
DEVR00022778,DEV00022778,CUS0002915,MOBILE,WINDOWS,TRUSTED,2025-12-01 22:47:29,2026-03-01 03:25:01,TOK-D-0000022778
DEVR00022809,DEV00022809,CUS0008214,MOBILE,ANDROID,TRUSTED,2024-11-12 12:48:09,2025-04-25 18:53:53,TOK-D-0000022809
DEVR00022945,DEV00022945,CUS0011286,MOBILE,ANDROID,OBSERVED,2024-11-25 17:34:04,2025-04-19 17:05:19,TOK-D-0000022945
DEVR00022951,DEV00022951,CUS0016578,POS_TERMINAL,EMBEDDED,TRUSTED,2024-05-19 07:18:25,2024-05-29 10:07:20,TOK-D-0000022951
DEVR00023007,DEV00023007,CUS0014510,MOBILE,EMBEDDED,TRUSTED,2025-03-11 03:40:11,2025-03-30 22:14:01,TOK-D-0000023007
DEVR00023035,DEV00023035,CUS0005875,DESKTOP,EMBEDDED,TRUSTED,2024-10-06 10:39:00,2025-05-18 13:59:38,TOK-D-0000023035
DEVR00023164,DEV00023164,CUS0007399,MOBILE,ANDROID,TRUSTED,2025-01-11 17:38:07,2025-05-01 00:34:38,TOK-D-0000023164
DEVR00023173,DEV00023173,CUS0012415,MOBILE,MACOS,OBSERVED,2026-02-22 17:01:36,2026-06-30 23:59:59,TOK-D-0000023173
DEVR00023186,DEV00023186,CUS0003827,MOBILE,EMBEDDED,TRUSTED,2026-02-20 13:14:35,2026-06-30 23:59:59,TOK-D-0000023186
DEVR00023304,DEV00023304,CUS0011844,MOBILE,WINDOWS,TRUSTED,2026-01-17 12:52:52,2026-06-30 23:59:59,TOK-D-0000023304
DEVR00023315,DEV00023315,CUS0008486,MOBILE,EMBEDDED,TRUSTED,2026-02-26 09:01:10,2026-06-30 23:59:59,TOK-D-0000023315
DEVR00023331,DEV00023331,CUS0002619,MOBILE,WINDOWS,TRUSTED,2025-11-25 17:33:41,2026-06-23 22:32:16,TOK-D-0000023331
DEVR00023338,DEV00023338,CUS0015262,MOBILE,LINUX,TRUSTED,2025-05-27 20:19:26,2025-10-30 16:53:39,TOK-D-0000023338
DEVR00023402,DEV00023402,CUS0006648,TABLET,MACOS,TRUSTED,2024-07-17 08:19:59,2024-07-22 20:28:18,TOK-D-0000023402
DEVR00023459,DEV00023459,CUS0009005,MOBILE,MACOS,TRUSTED,2025-10-15 06:14:25,2025-10-29 16:32:30,TOK-D-0000023459
DEVR00023460,DEV00023460,CUS0011928,TABLET,EMBEDDED,OBSERVED,2024-04-27 12:47:55,2024-10-23 22:40:55,TOK-D-0000023460
DEVR00023493,DEV00023493,CUS0005835,MOBILE,WINDOWS,TRUSTED,2024-01-29 07:05:00,2024-08-19 08:59:51,TOK-D-0000023493
DEVR00023511,DEV00023511,CUS0010408,MOBILE,MACOS,TRUSTED,2025-06-09 00:18:57,2025-08-20 19:14:44,TOK-D-0000023511
DEVR00023570,DEV00023570,CUS0017111,MOBILE,MACOS,TRUSTED,2024-04-08 20:57:40,2024-07-11 11:50:48,TOK-D-0000023570
DEVR00023619,DEV00023619,CUS0005397,MOBILE,IOS,TRUSTED,2025-09-04 07:49:57,2026-02-14 07:36:23,TOK-D-0000023619
DEVR00023642,DEV00023642,CUS0003680,MOBILE,IOS,TRUSTED,2025-04-23 02:36:35,2025-11-19 11:32:49,TOK-D-0000023642
DEVR00023717,DEV00023717,CUS0003202,MOBILE,MACOS,TRUSTED,2026-04-06 03:08:50,2026-06-30 23:59:59,TOK-D-0000023717
DEVR00023783,DEV00023783,CUS0014636,POS_TERMINAL,EMBEDDED,TRUSTED,2025-03-24 02:53:24,2025-04-02 01:23:24,TOK-D-0000023783
DEVR00023836,DEV00023836,CUS0005128,DESKTOP,LINUX,TRUSTED,2024-07-17 18:22:01,2025-04-11 09:11:14,TOK-D-0000023836
DEVR00023853,DEV00023853,CUS0016509,DESKTOP,IOS,TRUSTED,2025-03-23 04:21:48,2025-03-26 13:24:10,TOK-D-0000023853
DEVR00023909,DEV00023909,CUS0011408,DESKTOP,ANDROID,TRUSTED,2024-10-31 18:23:34,2025-05-10 04:37:12,TOK-D-0000023909
DEVR00023918,DEV00023918,CUS0011795,MOBILE,WINDOWS,TRUSTED,2026-01-12 06:39:15,2026-06-30 23:59:59,TOK-D-0000023918
DEVR00024012,DEV00024012,CUS0008933,MOBILE,EMBEDDED,TRUSTED,2025-05-09 16:49:29,2025-05-25 19:25:21,TOK-D-0000024012
DEVR00024026,DEV00024026,CUS0012190,DESKTOP,WINDOWS,TRUSTED,2025-10-16 11:23:07,2026-02-24 13:40:37,TOK-D-0000024026
DEVR00024032,DEV00024032,CUS0012183,DESKTOP,IOS,TRUSTED,2024-05-05 02:18:05,2024-06-06 12:48:30,TOK-D-0000024032
DEVR00024055,DEV00024055,CUS0008631,MOBILE,IOS,TRUSTED,2024-02-02 08:32:36,2024-08-03 18:56:39,TOK-D-0000024055
DEVR00024101,DEV00024101,CUS0003117,DESKTOP,IOS,TRUSTED,2025-05-31 05:49:24,2025-08-03 11:26:13,TOK-D-0000024101
DEVR00024109,DEV00024109,CUS0016550,MOBILE,LINUX,TRUSTED,2025-06-08 03:43:58,2025-09-30 18:03:49,TOK-D-0000024109
DEVR00024140,DEV00024140,CUS0015801,MOBILE,LINUX,TRUSTED,2024-04-15 18:17:10,2025-02-03 06:30:06,TOK-D-0000024140
DEVR00024167,DEV00024167,CUS0005875,DESKTOP,WINDOWS,TRUSTED,2024-07-28 02:11:13,2024-12-18 16:34:47,TOK-D-0000024167
DEVR00024253,DEV00024253,CUS0000750,TABLET,MACOS,OBSERVED,2024-12-30 03:22:23,2025-01-23 01:38:21,TOK-D-0000024253
DEVR00024275,DEV00024275,CUS0002499,MOBILE,EMBEDDED,TRUSTED,2024-06-27 11:43:48,2024-06-27 23:30:01,TOK-D-0000024275
DEVR00024286,DEV00024286,CUS0012381,MOBILE,EMBEDDED,TRUSTED,2024-01-20 17:41:41,2024-05-23 05:12:33,TOK-D-0000024286
DEVR00024287,DEV00024287,CUS0017722,MOBILE,WINDOWS,TRUSTED,2025-05-21 10:44:03,2025-06-03 10:57:42,TOK-D-0000024287
DEVR00024303,DEV00024303,CUS0003708,DESKTOP,ANDROID,TRUSTED,2024-07-04 10:24:37,2024-10-22 16:01:55,TOK-D-0000024303
DEVR00024430,DEV00024430,CUS0013420,MOBILE,EMBEDDED,TRUSTED,2024-08-02 04:29:20,2025-01-31 00:24:23,TOK-D-0000024430
DEVR00024465,DEV00024465,CUS0012402,TABLET,LINUX,TRUSTED,2024-11-09 23:05:32,2025-04-25 17:49:25,TOK-D-0000024465
DEVR00024521,DEV00024521,CUS0002704,MOBILE,LINUX,TRUSTED,2024-06-30 08:16:04,2025-04-16 12:19:29,TOK-D-0000024521
DEVR00024576,DEV00024576,CUS0006574,MOBILE,IOS,TRUSTED,2024-04-10 10:33:40,2024-06-13 04:27:28,TOK-D-0000024576
DEVR00024579,DEV00024579,CUS0009466,POS_TERMINAL,MACOS,TRUSTED,2026-01-31 08:22:55,2026-06-30 23:59:59,TOK-D-0000024579
DEVR00024596,DEV00024596,CUS0005995,MOBILE,WINDOWS,TRUSTED,2025-06-27 00:57:36,2026-04-18 04:20:49,TOK-D-0000024596
DEVR00024601,DEV00024601,CUS0012316,DESKTOP,IOS,OBSERVED,2025-12-28 19:20:53,2026-04-02 00:05:54,TOK-D-0000024601
DEVR00024627,DEV00024627,CUS0016073,MOBILE,IOS,TRUSTED,2024-07-18 00:23:44,2024-12-11 10:13:42,TOK-D-0000024627
DEVR00024628,DEV00024628,CUS0013768,MOBILE,MACOS,TRUSTED,2024-02-14 03:33:23,2024-05-15 03:05:12,TOK-D-0000024628
DEVR00024655,DEV00024655,CUS0014904,MOBILE,LINUX,TRUSTED,2024-01-28 08:26:41,2024-03-16 20:58:17,TOK-D-0000024655
DEVR00024687,DEV00024687,CUS0009425,POS_TERMINAL,LINUX,TRUSTED,2025-12-02 12:40:31,2026-06-07 15:34:37,TOK-D-0000024687
DEVR00024751,DEV00024751,CUS0012453,TABLET,WINDOWS,TRUSTED,2026-06-02 10:24:46,2026-06-30 23:59:59,TOK-D-0000024751
DEVR00024752,DEV00024752,CUS0000198,TABLET,IOS,OBSERVED,2025-11-21 11:16:04,2026-03-29 08:11:12,TOK-D-0000024752
DEVR00024759,DEV00024759,CUS0002409,TABLET,WINDOWS,TRUSTED,2025-05-17 03:34:02,2025-11-17 21:22:23,TOK-D-0000024759
DEVR00024855,DEV00024855,CUS0005172,DESKTOP,EMBEDDED,TRUSTED,2025-09-25 09:08:21,2025-10-24 02:58:26,TOK-D-0000024855
DEVR00024862,DEV00024862,CUS0006992,MOBILE,EMBEDDED,TRUSTED,2025-01-16 12:28:37,2025-03-11 03:53:16,TOK-D-0000024862
DEVR00024882,DEV00024882,CUS0012128,MOBILE,EMBEDDED,OBSERVED,2026-01-03 14:41:35,2026-06-30 23:59:59,TOK-D-0000024882
DEVR00024895,DEV00024895,CUS0008365,MOBILE,ANDROID,TRUSTED,2024-05-14 13:05:30,2025-03-02 14:49:35,TOK-D-0000024895
DEVR00024896,DEV00024896,CUS0017091,MOBILE,EMBEDDED,TRUSTED,2025-10-09 07:37:53,2026-06-30 23:59:59,TOK-D-0000024896
DEVR00024934,DEV00024934,CUS0015903,MOBILE,IOS,TRUSTED,2024-03-09 14:59:40,2024-11-25 15:34:10,TOK-D-0000024934
DEVR00024993,DEV00024993,CUS0008433,MOBILE,LINUX,TRUSTED,2024-10-16 17:05:19,2025-03-23 00:19:23,TOK-D-0000024993
DEVR00024998,DEV00024998,CUS0001014,MOBILE,IOS,TRUSTED,2026-05-07 20:10:43,2026-06-30 23:59:59,TOK-D-0000024998
DEVR00025009,DEV00025009,CUS0009718,MOBILE,LINUX,TRUSTED,2025-09-22 13:01:12,2026-01-21 03:46:47,TOK-D-0000025009
DEVR00025010,DEV00025010,CUS0015522,DESKTOP,ANDROID,TRUSTED,2025-08-15 08:49:05,2026-05-07 09:15:35,TOK-D-0000025010
DEVR00025018,DEV00025018,CUS0017090,MOBILE,MACOS,TRUSTED,2024-10-26 06:00:09,2025-02-12 10:47:59,TOK-D-0000025018
DEVR00025020,DEV00025020,CUS0014092,MOBILE,EMBEDDED,TRUSTED,2024-10-01 04:13:53,2025-06-21 19:52:34,TOK-D-0000025020
DEVR00025109,DEV00025109,CUS0007609,DESKTOP,ANDROID,TRUSTED,2025-06-07 15:24:58,2026-03-25 01:10:09,TOK-D-0000025109
DEVR00025113,DEV00025113,CUS0004240,DESKTOP,WINDOWS,TRUSTED,2026-04-12 16:03:07,2026-06-30 23:59:59,TOK-D-0000025113
DEVR00025157,DEV00025157,CUS0010847,POS_TERMINAL,ANDROID,TRUSTED,2026-03-03 17:56:33,2026-06-30 23:59:59,TOK-D-0000025157
DEVR00025168,DEV00025168,CUS0011102,POS_TERMINAL,MACOS,TRUSTED,2024-12-04 13:54:20,2025-05-02 16:31:42,TOK-D-0000025168
DEVR00025220,DEV00025220,CUS0000730,MOBILE,MACOS,TRUSTED,2025-06-26 20:08:40,2026-01-01 01:27:03,TOK-D-0000025220
DEVR00025258,DEV00025258,CUS0013310,MOBILE,MACOS,TRUSTED,2025-11-16 16:06:55,2026-06-30 23:59:59,TOK-D-0000025258
DEVR00025271,DEV00025271,CUS0004983,POS_TERMINAL,IOS,TRUSTED,2025-11-07 00:05:07,2026-03-16 11:05:29,TOK-D-0000025271
DEVR00025285,DEV00025285,CUS0009641,MOBILE,MACOS,TRUSTED,2025-04-18 04:10:24,2025-11-08 22:11:53,TOK-D-0000025285
DEVR00025310,DEV00025310,CUS0006239,MOBILE,EMBEDDED,TRUSTED,2026-04-12 12:11:47,2026-06-30 23:59:59,TOK-D-0000025310
DEVR00025365,DEV00025365,CUS0015999,DESKTOP,IOS,TRUSTED,2025-06-26 18:19:04,2025-07-29 01:52:49,TOK-D-0000025365
DEVR00025418,DEV00025418,CUS0008086,TABLET,EMBEDDED,TRUSTED,2025-03-23 18:37:00,2025-09-17 01:59:14,TOK-D-0000025418
DEVR00025420,DEV00025420,CUS0003113,MOBILE,WINDOWS,TRUSTED,2026-03-18 17:22:52,2026-06-30 23:59:59,TOK-D-0000025420
DEVR00025444,DEV00025444,CUS0001400,MOBILE,WINDOWS,TRUSTED,2025-05-14 01:26:05,2026-01-24 08:21:05,TOK-D-0000025444
DEVR00025527,DEV00025527,CUS0006135,MOBILE,WINDOWS,OBSERVED,2026-03-08 20:28:42,2026-06-30 23:59:59,TOK-D-0000025527
DEVR00025559,DEV00025559,CUS0014816,MOBILE,WINDOWS,TRUSTED,2024-06-20 01:48:08,2024-12-14 22:02:13,TOK-D-0000025559
DEVR00025570,DEV00025570,CUS0011749,MOBILE,ANDROID,TRUSTED,2026-03-28 05:15:30,2026-06-30 23:59:59,TOK-D-0000025570
DEVR00025602,DEV00025602,CUS0004756,POS_TERMINAL,EMBEDDED,UNTRUSTED,2025-03-22 11:29:06,2025-06-11 09:32:32,TOK-D-0000025602
DEVR00025717,DEV00025717,CUS0010417,TABLET,IOS,OBSERVED,2024-09-24 21:12:18,2024-10-24 12:30:29,TOK-D-0000025717
DEVR00025730,DEV00025730,CUS0012649,POS_TERMINAL,MACOS,TRUSTED,2024-01-19 14:12:24,2024-10-27 23:00:30,TOK-D-0000025730
DEVR00025737,DEV00025737,CUS0004540,MOBILE,ANDROID,OBSERVED,2024-05-17 01:32:25,2024-07-12 18:07:22,TOK-D-0000025737
DEVR00025751,DEV00025751,CUS0012536,DESKTOP,ANDROID,TRUSTED,2025-02-22 14:44:38,2025-12-15 00:15:49,TOK-D-0000025751
DEVR00025773,DEV00025773,CUS0003065,DESKTOP,IOS,UNTRUSTED,2024-11-18 13:17:43,2024-11-23 15:03:46,TOK-D-0000025773
DEVR00025831,DEV00025831,CUS0009889,POS_TERMINAL,MACOS,TRUSTED,2024-05-25 22:09:02,2025-03-04 17:21:01,TOK-D-0000025831
DEVR00025916,DEV00025916,CUS0002133,POS_TERMINAL,LINUX,TRUSTED,2026-03-03 02:43:13,2026-06-30 23:59:59,TOK-D-0000025916
DEVR00025962,DEV00025962,CUS0007136,POS_TERMINAL,ANDROID,TRUSTED,2025-04-24 13:32:49,2025-06-09 15:42:10,TOK-D-0000025962
DEVR00025976,DEV00025976,CUS0006481,MOBILE,ANDROID,TRUSTED,2024-11-17 23:09:53,2025-05-07 11:07:35,TOK-D-0000025976
DEVR00026015,DEV00026015,CUS0009607,MOBILE,IOS,TRUSTED,2025-07-20 14:34:21,2026-03-17 02:19:23,TOK-D-0000026015
DEVR00026045,DEV00026045,CUS0012781,TABLET,ANDROID,TRUSTED,2025-02-27 16:14:10,2025-04-21 21:12:15,TOK-D-0000026045
DEVR00026073,DEV00026073,CUS0011002,MOBILE,WINDOWS,TRUSTED,2024-12-27 23:42:19,2025-03-12 11:17:25,TOK-D-0000026073
DEVR00026119,DEV00026119,CUS0010552,MOBILE,ANDROID,UNTRUSTED,2026-04-29 18:37:13,2026-06-30 23:59:59,TOK-D-0000026119
DEVR00026179,DEV00026179,CUS0017852,MOBILE,MACOS,TRUSTED,2026-05-13 17:24:43,2026-06-30 23:59:59,TOK-D-0000026179
DEVR00026225,DEV00026225,CUS0004716,DESKTOP,WINDOWS,TRUSTED,2024-03-12 14:41:07,2024-04-17 07:13:50,TOK-D-0000026225
DEVR00026244,DEV00026244,CUS0011738,DESKTOP,WINDOWS,TRUSTED,2025-07-12 22:45:25,2026-01-24 12:34:54,TOK-D-0000026244
DEVR00026257,DEV00026257,CUS0013991,POS_TERMINAL,WINDOWS,TRUSTED,2024-07-25 11:00:37,2025-03-08 09:57:32,TOK-D-0000026257
DEVR00026325,DEV00026325,CUS0014943,MOBILE,IOS,TRUSTED,2026-05-22 05:00:13,2026-06-30 23:59:59,TOK-D-0000026325
DEVR00026331,DEV00026331,CUS0014359,MOBILE,LINUX,TRUSTED,2025-12-20 07:10:06,2026-06-30 23:59:59,TOK-D-0000026331
DEVR00026339,DEV00026339,CUS0010309,DESKTOP,LINUX,OBSERVED,2025-10-12 17:47:54,2026-01-27 19:33:05,TOK-D-0000026339
DEVR00026349,DEV00026349,CUS0016843,POS_TERMINAL,MACOS,TRUSTED,2024-05-16 00:56:52,2024-05-25 22:41:57,TOK-D-0000026349
DEVR00026392,DEV00026392,CUS0003264,MOBILE,MACOS,TRUSTED,2024-05-31 14:49:14,2024-08-25 08:07:55,TOK-D-0000026392
DEVR00026408,DEV00026408,CUS0007495,MOBILE,LINUX,TRUSTED,2026-05-15 12:04:56,2026-06-30 23:59:59,TOK-D-0000026408
DEVR00026410,DEV00026410,CUS0010983,MOBILE,IOS,TRUSTED,2024-02-05 19:25:42,2024-08-22 03:08:13,TOK-D-0000026410
DEVR00026443,DEV00026443,CUS0003273,MOBILE,ANDROID,TRUSTED,2026-03-26 20:00:45,2026-04-12 04:40:54,TOK-D-0000026443
DEVR00026449,DEV00026449,CUS0004063,MOBILE,EMBEDDED,TRUSTED,2025-10-31 06:40:13,2026-06-30 23:59:59,TOK-D-0000026449
DEVR00026474,DEV00026474,CUS0006573,MOBILE,WINDOWS,TRUSTED,2025-09-05 12:54:14,2025-12-24 02:27:26,TOK-D-0000026474
DEVR00026504,DEV00026504,CUS0005437,MOBILE,EMBEDDED,TRUSTED,2025-10-26 01:15:31,2025-11-11 05:04:41,TOK-D-0000026504
DEVR00026570,DEV00026570,CUS0005664,MOBILE,MACOS,TRUSTED,2024-12-09 21:10:50,2025-05-08 22:41:53,TOK-D-0000026570
DEVR00026573,DEV00026573,CUS0001065,DESKTOP,ANDROID,TRUSTED,2025-09-17 10:03:34,2025-12-03 09:14:40,TOK-D-0000026573
DEVR00026644,DEV00026644,CUS0016028,MOBILE,IOS,TRUSTED,2025-05-16 04:30:56,2026-03-06 17:29:13,TOK-D-0000026644
DEVR00026777,DEV00026777,CUS0000493,MOBILE,WINDOWS,TRUSTED,2024-10-16 04:29:51,2025-01-25 01:44:24,TOK-D-0000026777
DEVR00026785,DEV00026785,CUS0009976,MOBILE,IOS,TRUSTED,2025-01-04 07:14:17,2025-01-14 19:32:06,TOK-D-0000026785
DEVR00026815,DEV00026815,CUS0002481,DESKTOP,WINDOWS,UNTRUSTED,2025-07-05 16:44:45,2026-04-15 07:12:24,TOK-D-0000026815
DEVR00026824,DEV00026824,CUS0013589,DESKTOP,IOS,UNTRUSTED,2025-05-15 15:01:26,2025-09-25 05:27:00,TOK-D-0000026824
DEVR00026825,DEV00026825,CUS0010122,TABLET,WINDOWS,TRUSTED,2025-08-29 20:47:16,2025-09-07 16:06:46,TOK-D-0000026825
DEVR00026826,DEV00026826,CUS0007217,MOBILE,WINDOWS,TRUSTED,2025-10-12 07:39:56,2026-04-11 08:33:06,TOK-D-0000026826
DEVR00026831,DEV00026831,CUS0002085,POS_TERMINAL,MACOS,TRUSTED,2024-12-11 10:29:11,2025-07-19 01:27:32,TOK-D-0000026831
DEVR00026839,DEV00026839,CUS0010575,MOBILE,WINDOWS,TRUSTED,2026-03-01 23:47:18,2026-04-05 20:26:59,TOK-D-0000026839
DEVR00026960,DEV00026960,CUS0009115,MOBILE,LINUX,OBSERVED,2026-03-02 09:27:16,2026-03-10 20:02:37,TOK-D-0000026960
DEVR00026967,DEV00026967,CUS0007352,MOBILE,WINDOWS,TRUSTED,2025-06-13 17:01:27,2026-02-10 15:55:55,TOK-D-0000026967
DEVR00026983,DEV00026983,CUS0005369,MOBILE,LINUX,TRUSTED,2025-01-04 09:13:45,2025-03-06 06:48:14,TOK-D-0000026983
DEVR00027047,DEV00027047,CUS0001351,MOBILE,MACOS,TRUSTED,2025-09-19 21:26:00,2025-11-10 22:38:48,TOK-D-0000027047
DEVR00027065,DEV00027065,CUS0008059,MOBILE,WINDOWS,TRUSTED,2026-02-04 21:56:47,2026-06-30 23:59:59,TOK-D-0000027065
DEVR00027066,DEV00027066,CUS0011530,MOBILE,ANDROID,TRUSTED,2025-09-26 02:12:11,2026-01-10 16:56:29,TOK-D-0000027066
DEVR00027074,DEV00027074,CUS0004014,DESKTOP,EMBEDDED,TRUSTED,2024-06-24 08:20:03,2025-01-10 13:45:54,TOK-D-0000027074
